codigo,nombre,nivel,padre,grupo,naturaleza,estado_financiero,epigrafe,tipo_analitico,bidireccional,is_contra,pymes,epigrafe_pymes,cashflow_bucket
594,Deterioro de valor de valores representativos de deuda a corto plazo de partes vinculadas,3,59,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / IV. Inversiones en empresas del grupo y asociadas a corto plazo / 3. Valores representativos de deuda,,0,1,1,B) Activo corriente / III. Inversiones en empresas del grupo y asociadas a corto plazo / 3. Valores representativos de deuda,INVERSION
5943,Deterioro de valor de valores representativos de deuda a corto plazo de empresas del grupo,4,594,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / IV. Inversiones en empresas del grupo y asociadas a corto plazo / 3. Valores representativos de deuda,,0,1,1,B) Activo corriente / III. Inversiones en empresas del grupo y asociadas a corto plazo / 3. Valores representativos de deuda,INVERSION
5944,Deterioro de valor de valores representativos de deuda a corto plazo de empresas asociadas,4,594,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / IV. Inversiones en empresas del grupo y asociadas a corto plazo / 3. Valores representativos de deuda,,0,1,1,B) Activo corriente / III. Inversiones en empresas del grupo y asociadas a corto plazo / 3. Valores representativos de deuda,INVERSION
5945,Deterioro de valor de valores representativos de deuda a corto plazo de otras partes vinculadas,4,594,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / V. Inversiones financieras a corto plazo / 3. Valores representativos de deuda,,0,1,1,B) Activo corriente / IV. Inversiones financieras a corto plazo / 3. Valores representativos de deuda,INVERSION
595,Deterioro de valor de créditos a corto plazo a partes vinculadas,3,59,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / IV. Inversiones en empresas del grupo y asociadas a corto plazo / 2. Créditos a empresas,,0,1,1,B) Activo corriente / III. Inversiones en empresas del grupo y asociadas a corto plazo / 2. Créditos a empresas,INVERSION
5953,Deterioro de valor de créditos a corto plazo a empresas del grupo,4,595,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / IV. Inversiones en empresas del grupo y asociadas a corto plazo / 2. Créditos a empresas,,0,1,1,B) Activo corriente / III. Inversiones en empresas del grupo y asociadas a corto plazo / 2. Créditos a empresas,INVERSION
5954,Deterioro de valor de créditos a corto plazo a empresas asociadas,4,595,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / IV. Inversiones en empresas del grupo y asociadas a corto plazo / 2. Créditos a empresas,,0,1,1,B) Activo corriente / III. Inversiones en empresas del grupo y asociadas a corto plazo / 2. Créditos a empresas,INVERSION
5955,Deterioro de valor de créditos a corto plazo a otras partes vinculadas,4,595,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / V. Inversiones financieras a corto plazo / 2. Créditos a empresas,,0,1,1,B) Activo corriente / IV. Inversiones financieras a corto plazo / 2. Créditos a empresas,INVERSION
596,Deterioro de valor de participaciones a corto plazo,3,59,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / V. Inversiones financieras a corto plazo / 1. Instrumentos de patrimonio,,0,1,1,B) Activo corriente / IV. Inversiones financieras a corto plazo / 1. Instrumentos de patrimonio,INVERSION
597,Deterioro de valor de valores representativos de deuda a corto plazo,3,59,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / V. Inversiones financieras a corto plazo / 3. Valores representativos de deuda,,0,1,1,B) Activo corriente / IV. Inversiones financieras a corto plazo / 3. Valores representativos de deuda,INVERSION
598,Deterioro de valor de créditos a corto plazo,3,59,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / V. Inversiones financieras a corto plazo / 2. Créditos a empresas,,0,1,1,B) Activo corriente / IV. Inversiones financieras a corto plazo / 2. Créditos a empresas,INVERSION
599,Deterioro de valor de activos no corrientes mantenidos para la venta,3,59,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / I. Activos no corrientes mantenidos para la venta,,0,1,0,,INVERSION
5990,Deterioro de valor de inmovilizado no corriente mantenido para la venta,4,599,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / I. Activos no corrientes mantenidos para la venta,,0,1,0,,INVERSION
5991,Deterioro de valor de inversiones con personas y entidades vinculadas no corrientes mantenidas para la venta,4,599,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / I. Activos no corrientes mantenidos para la venta,,0,1,0,,INVERSION
5992,Deterioro de valor de inversiones financieras no corrientes mantenidas para la venta,4,599,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / I. Activos no corrientes mantenidos para la venta,,0,1,0,,INVERSION
5993,"Deterioro de valor de existencias, deudores comerciales y otras cuentas a cobrar integrados en un grupo enajenable mantenido para la venta",4,599,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / I. Activos no corrientes mantenidos para la venta,,0,1,0,,INVERSION
5994,Deterioro de valor de otros activos mantenidos para la venta,4,599,5,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / I. Activos no corrientes mantenidos para la venta,,0,1,0,,INVERSION
6,Compras y gastos,1,,6,DEUDORA,PYG,,,0,0,1,,OTROS_EXPLOTACION
60,Compras,2,6,6,DEUDORA,PYG,4. Aprovisionamientos,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos,OTROS_EXPLOTACION
600,Compras de mercaderías,3,60,6,DEUDORA,PYG,4. Aprovisionamientos / a) Consumo de mercaderías,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / a) Consumo de mercaderías,OTROS_EXPLOTACION
601,Compras de materias primas,3,60,6,DEUDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
602,Compras de otros aprovisionamientos,3,60,6,DEUDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
606,Descuentos sobre compras por pronto pago,3,60,6,ACREEDORA,PYG,4. Aprovisionamientos,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos,OTROS_EXPLOTACION
6060,Descuentos sobre compras por pronto pago de mercaderías,4,606,6,ACREEDORA,PYG,4. Aprovisionamientos / a) Consumo de mercaderías,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / a) Consumo de mercaderías,OTROS_EXPLOTACION
6061,Descuentos sobre compras por pronto pago de materias primas,4,606,6,ACREEDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
6062,Descuentos sobre compras por pronto pago de otros aprovisionamientos,4,606,6,ACREEDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
607,Trabajos realizados por otras empresas,3,60,6,DEUDORA,PYG,4. Aprovisionamientos / c) Trabajos realizados por otras empresas,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / c) Trabajos realizados por otras empresas,OTROS_EXPLOTACION
608,Devoluciones de compras y operaciones similares,3,60,6,ACREEDORA,PYG,4. Aprovisionamientos,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos,OTROS_EXPLOTACION
6080,Devoluciones de compras de mercaderías,4,608,6,ACREEDORA,PYG,4. Aprovisionamientos / a) Consumo de mercaderías,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / a) Consumo de mercaderías,OTROS_EXPLOTACION
6081,Devoluciones de compras de materias primas,4,608,6,ACREEDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
6082,Devoluciones de compras de otros aprovisionamientos,4,608,6,ACREEDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
609,«Rappels» por compras,3,60,6,ACREEDORA,PYG,4. Aprovisionamientos,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos,OTROS_EXPLOTACION
6090,«Rappels» por compras de mercaderías,4,609,6,ACREEDORA,PYG,4. Aprovisionamientos / a) Consumo de mercaderías,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / a) Consumo de mercaderías,OTROS_EXPLOTACION
6091,«Rappels» por compras de materias primas,4,609,6,ACREEDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
6092,«Rappels» por compras de otros aprovisionamientos,4,609,6,ACREEDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,1,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
61,Variación de existencias,2,6,6,DEUDORA,PYG,4. Aprovisionamientos,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos,OTROS_EXPLOTACION
610,Variación de existencias de mercaderías,3,61,6,DEUDORA,PYG,4. Aprovisionamientos / a) Consumo de mercaderías,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / a) Consumo de mercaderías,OTROS_EXPLOTACION
611,Variación de existencias de materias primas,3,61,6,DEUDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
612,Variación de existencias de otros aprovisionamientos,3,61,6,DEUDORA,PYG,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos / b) Consumo de materias primas y otras materias consumibles,OTROS_EXPLOTACION
62,Servicios exteriores,2,6,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
620,Gastos en investigación y desarrollo del ejercicio,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
621,Arrendamientos y cánones,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
622,Reparaciones y conservación,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
623,Servicios de profesionales independientes,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
624,Transportes,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
625,Primas de seguros,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
626,Servicios bancarios y similares,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
627,"Publicidad, propaganda y relaciones públicas",3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
628,Suministros,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
629,Otros servicios,3,62,6,DEUDORA,PYG,7. Otros gastos de explotación / a) Servicios exteriores,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / a) Servicios exteriores,OTROS_EXPLOTACION
63,Tributos,2,6,6,DEUDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
630,Impuesto sobre beneficios,3,63,6,DEUDORA,PYG,20. Impuestos sobre beneficios,NO_ANALITICO,0,0,1,19. Impuestos sobre beneficios,OTROS_EXPLOTACION
6300,Impuesto corriente,4,630,6,DEUDORA,PYG,20. Impuestos sobre beneficios,NO_ANALITICO,0,0,1,19. Impuestos sobre beneficios,OTROS_EXPLOTACION
6301,Impuesto diferido,4,630,6,DEUDORA,PYG,20. Impuestos sobre beneficios,NO_ANALITICO,0,0,1,19. Impuestos sobre beneficios,OTROS_EXPLOTACION
631,Otros tributos,3,63,6,DEUDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
633,Ajustes negativos en la imposición sobre beneficios,3,63,6,DEUDORA,PYG,20. Impuestos sobre beneficios,NO_ANALITICO,0,0,1,19. Impuestos sobre beneficios,OTROS_EXPLOTACION
634,Ajustes negativos en la imposición indirecta,3,63,6,DEUDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
6341,Ajustes negativos en IVA de activo corriente,4,634,6,DEUDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
6342,Ajustes negativos en IVA de inversiones,4,634,6,DEUDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
636,Devolución de impuestos,3,63,6,ACREEDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,1,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
638,Ajustes positivos en la imposición sobre beneficios,3,63,6,ACREEDORA,PYG,20. Impuestos sobre beneficios,NO_ANALITICO,0,1,1,19. Impuestos sobre beneficios,OTROS_EXPLOTACION
639,Ajustes positivos en la imposición indirecta,3,63,6,ACREEDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,1,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
6391,Ajustes positivos en IVA de activo corriente,4,639,6,ACREEDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,1,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
6392,Ajustes positivos en IVA de inversiones,4,639,6,ACREEDORA,PYG,7. Otros gastos de explotación / b) Tributos,INDIRECTO_CECO,0,1,1,7. Otros gastos de explotación / b) Tributos,OTROS_EXPLOTACION
64,Gastos de personal,2,6,6,DEUDORA,PYG,6. Gastos de personal,COSTE_DIRECTO_MC2,0,0,1,6. Gastos de personal,OTROS_EXPLOTACION
640,Sueldos y salarios,3,64,6,DEUDORA,PYG,"6. Gastos de personal / a) Sueldos, salarios y asimilados",COSTE_DIRECTO_MC2,0,0,1,"6. Gastos de personal / a) Sueldos, salarios y asimilados",OTROS_EXPLOTACION
641,Indemnizaciones,3,64,6,DEUDORA,PYG,"6. Gastos de personal / a) Sueldos, salarios y asimilados",COSTE_DIRECTO_MC2,0,0,1,"6. Gastos de personal / a) Sueldos, salarios y asimilados",OTROS_EXPLOTACION
642,Seguridad Social a cargo de la empresa,3,64,6,DEUDORA,PYG,6. Gastos de personal / b) Cargas sociales,COSTE_DIRECTO_MC2,0,0,1,6. Gastos de personal / b) Cargas sociales,OTROS_EXPLOTACION
643,Retribuciones a largo plazo mediante sistemas de aportación definida,3,64,6,DEUDORA,PYG,6. Gastos de personal / b) Cargas sociales,COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
644,Retribuciones a largo plazo mediante sistemas de prestación definida,3,64,6,DEUDORA,PYG,6. Gastos de personal / c) Provisiones,COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
6440,Contribuciones anuales,4,644,6,DEUDORA,PYG,6. Gastos de personal / c) Provisiones,COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
6442,Otros costes,4,644,6,DEUDORA,PYG,6. Gastos de personal / c) Provisiones,COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
645,Retribuciones al personal mediante instrumentos de patrimonio,3,64,6,DEUDORA,PYG,6. Gastos de personal,COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
6450,Retribuciones al personal liquidados con instrumentos de patrimonio,4,645,6,DEUDORA,PYG,"6. Gastos de personal / a) Sueldos, salarios y asimilados",COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
6457,Retribuciones al personal liquidados en efectivo basado en instrumentos de patrimonio,4,645,6,DEUDORA,PYG,6. Gastos de personal / c) Provisiones,COSTE_DIRECTO_MC2,0,0,0,,OTROS_EXPLOTACION
649,Otros gastos sociales,3,64,6,DEUDORA,PYG,6. Gastos de personal / b) Cargas sociales,COSTE_DIRECTO_MC2,0,0,1,6. Gastos de personal / b) Cargas sociales,OTROS_EXPLOTACION
65,Otros gastos de gestión,2,6,6,DEUDORA,PYG,7. Otros gastos de explotación,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación,OTROS_EXPLOTACION
650,Pérdidas de créditos comerciales incobrables,3,65,6,DEUDORA,PYG,"7. Otros gastos de explotación / c) Pérdidas, deterioro y variación de provisiones por operaciones comerciales",INDIRECTO_CECO,0,0,1,"7. Otros gastos de explotación / c) Pérdidas, deterioro y variación de provisiones por operaciones comerciales",OTROS_EXPLOTACION
651,Resultados de operaciones en común,3,65,6,DEUDORA,PYG,7. Otros gastos de explotación / d) Otros gastos de gestión corriente,INDIRECTO_CECO,0,0,1,7. Otros gastos de explotación / d) Otros gastos de gestión corriente,OTROS_EXPLOTACION
